id,name,address,map_link,latitude,longitude,rating,open_hours,website,phone
1248,Gourmet Burger,54/13 Nguyen Bieu Đà Lạt 650000 Lâm Đồng,https://www.bing.com/maps?cp=11.94363784790039%7E108.43438720703125&lvl=17.0&q=Gourmet%20Burger%20%2C%2054%2F13%20Nguyen%20Bieu%20%C4%90%C3%A0%20L%E1%BA%A1t%20650000%20L%C3%A2m%20%C4%90%E1%BB%93ng,11.94363785,108.4343872,4.5,Closed · Opens noon,https://www.facebook.com/gourmetburgerdalat/,090 857 83 17
1249,Botea Bistro,"6B Ho Tung Mau Street, opposite the back gate of BIG C suppermarket Da Lat",https://www.bing.com/maps?cp=11.93742561340332%7E108.44520568847656&lvl=17.0&q=Botea%20Bistro%20%2C%206B%20Ho%20Tung%20Mau%20Street%2C%20opposite%20the%20back%20gate%20of%20BIG%20C%20suppermarket%20Da%20Lat,11.93742561,108.4452057,4.0,Open · Closes 10:30 PM,https://www.facebook.com/bookwinedalat/,0793 511 299
1250,An Cafe,"63 Bis, Ba Thang Hai Street Da Lat 670000 Lam Dong Province",https://www.bing.com/maps?cp=11.941747665405273%7E108.43376159667969&lvl=17.0&q=An%20Cafe%20%2C%2063%20Bis%2C%20Ba%20Thang%20Hai%20Street%20Da%20Lat%20670000%20Lam%20Dong%20Province,11.94174767,108.4337616,4.5,Open · Closes 9 PM,https://ancafe.vn/,097 573 55 21
1251,Blue Parrot Mexican Grill,74 Đường Ba Tháng Hai Đà Lạt,https://www.bing.com/maps?cp=11.941681861877441%7E108.43342590332031&lvl=17.0&q=Blue%20Parrot%20Mexican%20Grill%20%2C%2074%20%C4%90%C6%B0%E1%BB%9Dng%20Ba%20Th%C3%A1ng%20Hai%20%C4%90%C3%A0%20L%E1%BA%A1t,11.94168186,108.4334259,4.5,Closed · Opens 11 AM,https://blueparrotmexicangrill.com/,0263 6558 686
1252,Goc ha thanh,53 Truong Cong Dinh Street Da Lat 650000 Lam Dong Province,https://www.bing.com/maps?cp=11.94401741027832%7E108.43457794189453&lvl=17.0&q=Goc%20ha%20thanh%20%2C%2053%20Truong%20Cong%20Dinh%20Street%20Da%20Lat%20650000%20Lam%20Dong%20Province,11.94401741,108.4345779,4.5,Closed · Opens 11 AM,,094 699 79 25
1253,Vcafe/Bar Dalat,41640 Bui Thi Xuan Ward 2 Phường 2 Lâm Đồng,https://www.bing.com/maps?cp=11.944332122802734%7E108.43995666503906&lvl=17.0&q=Vcafe%2FBar%20Dalat%20%2C%2041640%20Bui%20Thi%20Xuan%20Ward%202%20Ph%C6%B0%E1%BB%9Dng%202%20L%C3%A2m%20%C4%90%E1%BB%93ng,11.94433212,108.4399567,4.0,Open · Closes 10 PM,https://www.facebook.com/vcafe.dalat/,090 334 24 42
1254,Still Cafe,"59 Nguyen Trai, Ward 9 Da Lat 670000",https://www.bing.com/maps?cp=11.944247245788574%7E108.45447540283203&lvl=17.0&q=Still%20Cafe%20%2C%2059%20Nguyen%20Trai%2C%20Ward%209%20Da%20Lat%20670000,11.94424725,108.4544754,4.5,Open · Closes 9 PM,https://www.facebook.com/still.cafe.dalat/,0344 626 702
1255,Khap Bun Kha,26 Đường Nguyễn Văn Cừ Da Lat 66110 Lam Dong,https://www.bing.com/maps?cp=11.940205574035645%7E108.43228912353516&lvl=17.0&q=Khap%20Bun%20Kha%20%2C%2026%20%C4%90%C6%B0%E1%BB%9Dng%20Nguy%E1%BB%85n%20V%C4%83n%20C%E1%BB%AB%20Da%20Lat%2066110%20Lam%20Dong,11.94020557,108.4322891,3.0,,https://khapbunkha.com/,0263 3523 399
1256,Fungi Chingu,"01 Nguyen Thi Minh Khai, Ground Floor, Nice Dream Hotel Da Lat 671556",https://www.bing.com/maps?cp=11.94182014465332%7E108.43717956542969&lvl=17.0&q=Fungi%20Chingu%20%2C%2001%20Nguyen%20Thi%20Minh%20Khai%2C%20Ground%20Floor%2C%20Nice%20Dream%20Hotel%20Da%20Lat%20671556,11.94182014,108.4371796,4.5,Closed · Opens 11 AM,https://www.facebook.com/people/Fungi-Chingu/100054498788157/,1900 9440
1257,Nhà Hàng Chay Hoa Sen,62 Phan Đình Phùng Đà Lạt 70000 Lâm Đồng,https://www.bing.com/maps?cp=11.94444751739502%7E108.43404388427734&lvl=17.0&q=Nh%C3%A0%20H%C3%A0ng%20Chay%20Hoa%20Sen%20%2C%2062%20Phan%20%C4%90%C3%ACnh%20Ph%C3%B9ng%20%C4%90%C3%A0%20L%E1%BA%A1t%2070000%20L%C3%A2m%20%C4%90%E1%BB%93ng,11.94444752,108.4340439,4.0,Open · Closes 2 PM,https://nhahangchayhoasen.com/,0898 690 999
1258,Biang Dalat Garden Restaurant,No. 94 Ly Tu Trong Street Inside Banyan House Eco Hotel Da Lat 670000 Lam Dong Province,https://www.bing.com/maps?cp=11.946516990661621%7E108.43907928466797&lvl=17.0&q=Biang%20Dalat%20Garden%20Restaurant%20%2C%20No.%2094%20Ly%20Tu%20Trong%20Street%20Inside%20Banyan%20House%20Eco%20Hotel%20Da%20Lat%20670000%20Lam%20Dong%20Province,11.94651699,108.4390793,4.5,Open · Closes 10 PM,,091 106 31 94
1259,Monet House Restaurant,3 Nguyen Du St Da Lat I- Lam Dong Province,https://www.bing.com/maps?cp=11.944952964782715%7E108.4594955444336&lvl=17.0&q=Monet%20House%20Restaurant%20%2C%203%20Nguyen%20Du%20St%20Da%20Lat%20I-%20Lam%20Dong%20Province,11.94495296,108.4594955,,,https://www.monetgarden.com.vn/new/wedding-events/,0263 3810 826
1260,Phu Dong Restaurant,1A Đường Quang Trung Đà Lạt,https://www.bing.com/maps?cp=11.943845748901367%7E108.45647430419922&lvl=17.0&q=Phu%20Dong%20Restaurant%20%2C%201A%20%C4%90%C6%B0%E1%BB%9Dng%20Quang%20Trung%20%C4%90%C3%A0%20L%E1%BA%A1t,11.94384575,108.4564743,4.5,,https://www.facebook.com/pages/Ho-Boi-Phu-Dong/350178421751019/,0343 888 999
1261,One More Cafe,77 Hai Ba Trung Street Đà Lạt 2222 Lâm Đồng,https://www.bing.com/maps?cp=11.944131851196289%7E108.43302917480469&lvl=17.0&q=One%20More%20Cafe%20%2C%2077%20Hai%20Ba%20Trung%20Street%20%C4%90%C3%A0%20L%E1%BA%A1t%202222%20L%C3%A2m%20%C4%90%E1%BB%93ng,11.94413185,108.4330292,4.5,Open · Closes 5 PM,,0767 574 814
1262,Le Chalet Dalat Coffee and Bistro,6 Huynh Thuc Khang Đà Lạt 670000 Lâm Đồng,https://www.bing.com/maps?cp=11.934867858886719%7E108.43084716796875&lvl=17.0&q=Le%20Chalet%20Dalat%20Coffee%20and%20Bistro%20%2C%206%20Huynh%20Thuc%20Khang%20%C4%90%C3%A0%20L%E1%BA%A1t%20670000%20L%C3%A2m%20%C4%90%E1%BB%93ng,11.93486786,108.4308472,4.0,Open · Closes 5 PM,https://www.facebook.com/lechaletDalat4/,0327 818 799
1263,Da Lat Xua Restaurant,"31b Khe Sanh St., Ward.10 Da Lat I- Lam Dong Province",https://www.bing.com/maps?cp=11.932953834533691%7E108.4580307006836&lvl=17.0&q=Da%20Lat%20Xua%20Restaurant%20%2C%2031b%20Khe%20Sanh%20St.%2C%20Ward.10%20Da%20Lat%20I-%20Lam%20Dong%20Province,11.93295383,108.4580307,,Open · Closes 10:30 PM,,094 975 38 73
1264,Fungi Chingu,"29 Võ Thị Sáu, Phường 2, Đà Lạt Đà Lạt 671661 Lâm Đồng",https://www.bing.com/maps?cp=11.94953727722168%7E108.43868255615234&lvl=17.0&q=Fungi%20Chingu%20%2C%2029%20V%C3%B5%20Th%E1%BB%8B%20S%C3%A1u%2C%20Ph%C6%B0%E1%BB%9Dng%202%2C%20%C4%90%C3%A0%20L%E1%BA%A1t%20%C4%90%C3%A0%20L%E1%BA%A1t%20671661%20L%C3%A2m%20%C4%90%E1%BB%93ng,11.94953728,108.4386826,,Closed · Opens 11 AM,https://www.facebook.com/fungichingu.buithixuan.dalat/,1900 9440
1265,Nem nuong Lan Phuc Restaurant,"7a Yersin Street, Ward 10 Da Lat 670000 Lam Dong Province",https://www.bing.com/maps?cp=11.941987991333008%7E108.45304870605469&lvl=17.0&q=Nem%20nuong%20Lan%20Phuc%20Restaurant%20%2C%207a%20Yersin%20Street%2C%20Ward%2010%20Da%20Lat%20670000%20Lam%20Dong%20Province,11.94198799,108.4530487,,,https://nemnuongphuong.com/,093 128 66 96
1266,Le Rabelais,3 Đường Trần Phú Đà Lạt 66116,https://www.bing.com/maps?cp=11.937910079956055%7E108.43219757080078&lvl=17.0&q=Le%20Rabelais%20%2C%203%20%C4%90%C6%B0%E1%BB%9Dng%20Tr%E1%BA%A7n%20Ph%C3%BA%20%C4%90%C3%A0%20L%E1%BA%A1t%2066116,11.93791008,108.4321976,4.0,,,0263 3825 444
1267,Ganeya,"5A- Đào Duy Từ - P4 - Đà Lạt, Đà Lạt",https://www.bing.com/maps?cp=11.940299987792969%7E108.42689514160156&lvl=17.0&q=Ganeya%20%2C%205A-%20%C4%90%C3%A0o%20Duy%20T%E1%BB%AB%20-%20P4%20-%20%C4%90%C3%A0%20L%E1%BA%A1t%2C%20%C4%90%C3%A0%20L%E1%BA%A1t,11.94029999,108.4268951,4.5,Closed · Opens 11:30 AM,https://www.tripadvisor.com.vn/Restaurant_Review-g293922-d12699086-Reviews-Ganeya-Da_Lat_Lam_Dong_Province.html,0263 3547 868
1268,Nhà Hàng Nhật Ly,88 Phan Dinh Phung Da Lat Vietnam Lam Dong Province,https://www.bing.com/maps?cp=11.945633888244629%7E108.4348373413086&lvl=17.0&q=Nh%C3%A0%20H%C3%A0ng%20Nh%E1%BA%ADt%20Ly%20%2C%2088%20Phan%20Dinh%20Phung%20Da%20Lat%20Vietnam%20Lam%20Dong%20Province,11.94563389,108.4348373,3.5,,https://www.foody.vn/lam-dong/nha-hang-nhat-ly-phan-dinh-phung,0263 3821 651
1269,Phuong Anh Hotel,"Block R1, 24-25 Nguyen Thi Nghia, Golf Valley Dalat Lam Dong Province",https://www.bing.com/maps?cp=11.947948455810547%7E108.44125366210938&lvl=17.0&q=Phuong%20Anh%20Hotel%20%2C%20Block%20R1%2C%2024-25%20Nguyen%20Thi%20Nghia%2C%20Golf%20Valley%20Dalat%20Lam%20Dong%20Province,11.94794846,108.4412537,4.5,,https://www.facebook.com/NhaHangHoangAnhDaLat/,097 546 56 90
1270,Carrot Restaurant - Món Âu Ngon Đà Lạt,36 Ba Trieu Đà Lạt 670000 Lâm Đồng,https://www.bing.com/maps?cp=11.937318801879883%7E108.43363952636719&lvl=17.0&q=Carrot%20Restaurant%20-%20M%C3%B3n%20%C3%82u%20Ngon%20%C4%90%C3%A0%20L%E1%BA%A1t%20%2C%2036%20Ba%20Trieu%20%C4%90%C3%A0%20L%E1%BA%A1t%20670000%20L%C3%A2m%20%C4%90%E1%BB%93ng,11.9373188,108.4336395,4.5,Closed · Opens 11 AM,,0358 822 422
1271,Pho Hoa (Bar and restaurant),Le Dai Hanh Da Lat,https://www.bing.com/maps?cp=11.939889907836914%7E108.45783996582031&lvl=17.0&q=Pho%20Hoa%20(Bar%20and%20restaurant)%20%2C%20Le%20Dai%20Hanh%20Da%20Lat,11.93988991,108.45784,,Closed · Opens tomorrow 6 AM,,
1272,Khói BBQ DaLat,115 Bui Thi Xuan Street Da Lat 67000 Lam Dong Province,https://www.bing.com/maps?cp=11.952220916748047%7E108.43939971923828&lvl=17.0&q=Kh%C3%B3i%20BBQ%20DaLat%20%2C%20115%20Bui%20Thi%20Xuan%20Street%20Da%20Lat%2067000%20Lam%20Dong%20Province,11.95222092,108.4393997,,,,090 787 98 88
1273,Restaurant Ichi,1 Đường Hoàng Diệu Đà Lạt 66113,https://www.bing.com/maps?cp=11.942586898803711%7E108.4310073852539&lvl=17.0&q=Restaurant%20Ichi%20%2C%201%20%C4%90%C6%B0%E1%BB%9Dng%20Ho%C3%A0ng%20Di%E1%BB%87u%20%C4%90%C3%A0%20L%E1%BA%A1t%2066113,11.9425869,108.4310074,4.5,Closed · Opens 5:30 PM,,0263 3555 098
1274,Bella Cellar,"38/25 Tran Phu, Ward 4, Tailgate of Lam Dong Province's Administrative Center Da Lat",https://www.bing.com/maps?cp=11.937955856323242%7E108.43191528320312&lvl=17.0&q=Bella%20Cellar%20%2C%2038%2F25%20Tran%20Phu%2C%20Ward%204%2C%20Tailgate%20of%20Lam%20Dong%20Province's%20Administrative%20Center%20Da%20Lat,11.93795586,108.4319153,,Open · Closes 10:45 PM,https://www.facebook.com/people/Bella-Coffee/100077529121138/,0263 6251 388
1275,Duong Len Trang (Cafe Tram Mai),57 Phan Boi Chau St Da Lat 670000 Lam Dong Province,https://www.bing.com/maps?cp=11.944537162780762%7E108.43761444091797&lvl=17.0&q=Duong%20Len%20Trang%20(Cafe%20Tram%20Mai)%20%2C%2057%20Phan%20Boi%20Chau%20St%20Da%20Lat%20670000%20Lam%20Dong%20Province,11.94453716,108.4376144,4.5,Open · Closes midnight,,090 304 02 02
1276,Nha Hang Thuy Ta,2-4 Tran Quoc Toan Da Lat 670000 Lam Dong Province,https://www.bing.com/maps?cp=11.939592361450195%7E108.44209289550781&lvl=17.0&q=Nha%20Hang%20Thuy%20Ta%20%2C%202-4%20Tran%20Quoc%20Toan%20Da%20Lat%20670000%20Lam%20Dong%20Province,11.93959236,108.4420929,3.5,,https://thuyta.vn/,
1277,Dalat BBQ,"91 Phan Bội Châu, Đà Lạt",https://www.bing.com/maps?cp=11.94426441192627%7E108.43830871582031&lvl=17.0&q=Dalat%20BBQ%20%2C%2091%20Phan%20B%E1%BB%99i%20Ch%C3%A2u%2C%20%C4%90%C3%A0%20L%E1%BA%A1t,11.94426441,108.4383087,4.0,,https://www.facebook.com/DalatBBQ/,098 951 46 47
1278,Le Retour,38 Phan Boi Chau Da Lat 670000 Lam Dong Province,https://www.bing.com/maps?cp=11.943892478942871%7E108.43955993652344&lvl=17.0&q=Le%20Retour%20%2C%2038%20Phan%20Boi%20Chau%20Da%20Lat%20670000%20Lam%20Dong%20Province,11.94389248,108.4395599,5.0,Closed · Opens 4 PM,https://www.facebook.com/LeRetour.WineBar/,0766 962 491
1279,BuymeCoffee,"07 Ho Tung Mau, Ward 3 Da Lat 650000",https://www.bing.com/maps?cp=11.93764877319336%7E108.43971252441406&lvl=17.0&q=BuymeCoffee%20%2C%2007%20Ho%20Tung%20Mau%2C%20Ward%203%20Da%20Lat%20650000,11.93764877,108.4397125,,,https://www.facebook.com/BuymecoffeeDL/,096 201 89 02
1280,Nhà Hàng Thiên Hương,2 Đường Bùi Thị Xuân Đà Lạt 66109,https://www.bing.com/maps?cp=11.9429349899292%7E108.44050598144531&lvl=17.0&q=Nh%C3%A0%20H%C3%A0ng%20Thi%C3%AAn%20H%C6%B0%C6%A1ng%20%2C%202%20%C4%90%C6%B0%E1%BB%9Dng%20B%C3%B9i%20Th%E1%BB%8B%20Xu%C3%A2n%20%C4%90%C3%A0%20L%E1%BA%A1t%2066109,11.94293499,108.440506,,,,091 292 45 92
1281,Quan Nuong Da Lat - BBQ No. 1,"Cuối hẻm số 1 Lê Hồng Phong, Đà Lạt",https://www.bing.com/maps?cp=11.934966087341309%7E108.43211364746094&lvl=17.0&q=Quan%20Nuong%20Da%20Lat%20-%20BBQ%20No.%201%20%2C%20Cu%E1%BB%91i%20h%E1%BA%BBm%20s%E1%BB%91%201%20L%C3%AA%20H%E1%BB%93ng%20Phong%2C%20%C4%90%C3%A0%20L%E1%BA%A1t,11.93496609,108.4321136,4.0,,https://www.facebook.com/bbqno1dalat/,094 166 99 96
1282,"Mimi Sushi & Pizza, Da Lat",103 Bui Thi Xuan Ward 2 Da Lat 670000 Lam Dong Province,https://www.bing.com/maps?cp=11.946426391601562%7E108.4402847290039&lvl=17.0&q=Mimi%20Sushi%20%26%20Pizza%2C%20Da%20Lat%20%2C%20103%20Bui%20Thi%20Xuan%20Ward%202%20Da%20Lat%20670000%20Lam%20Dong%20Province,11.94642639,108.4402847,5.0,Open · Closes 2 PM,https://www.facebook.com/mimisushipizza/,090 269 36 69
1283,Nha Hang Com Nieu Viet Nam,"3 Nam Ky Khoi Nghia, Phuong 1, Da Lat, Lam Dong Da Lat",https://www.bing.com/maps?cp=11.942095756530762%7E108.4357681274414&lvl=17.0&q=Nha%20Hang%20Com%20Nieu%20Viet%20Nam%20%2C%203%20Nam%20Ky%20Khoi%20Nghia%2C%20Phuong%201%2C%20Da%20Lat%2C%20Lam%20Dong%20Da%20Lat,11.94209576,108.4357681,,,https://hotel84.com/nha-hang/com-nieu-viet-nam-da-lat.html,
1284,Lau Ghe Kim Chi,151 Bui Thi Xuan Ward 2 Da Lat 650000 Lam Dong Province,https://www.bing.com/maps?cp=11.948579788208008%7E108.43933868408203&lvl=17.0&q=Lau%20Ghe%20Kim%20Chi%20%2C%20151%20Bui%20Thi%20Xuan%20Ward%202%20Da%20Lat%20650000%20Lam%20Dong%20Province,11.94857979,108.4393387,,Open · Closes 11 PM,https://www.facebook.com/laughekimchidalat/,097 279 79 73
1285,Kít Bia Craft,"145 Phan Boi Chau, Ward 1 Da Lat 670000",https://www.bing.com/maps?cp=11.943991661071777%7E108.4395980834961&lvl=17.0&q=K%C3%ADt%20Bia%20Craft%20%2C%20145%20Phan%20Boi%20Chau%2C%20Ward%201%20Da%20Lat%20670000,11.94399166,108.4395981,,Closed · Opens 5 PM,,0898 085 272
1286,Fujiya Sushi,38 Nguyễn Công Trứ Phường 2 66106,https://www.bing.com/maps?cp=11.955129623413086%7E108.44117736816406&lvl=17.0&q=Fujiya%20Sushi%20%2C%2038%20Nguy%E1%BB%85n%20C%C3%B4ng%20Tr%E1%BB%A9%20Ph%C6%B0%E1%BB%9Dng%202%2066106,11.95512962,108.4411774,5.0,Closed · Opens 11 AM,http://www.fujiyasushi.net/,0397 798 788
1287,Bingo Pizza,96 Truong Cong Dinh Da Lat I- Lam Dong Province,https://www.bing.com/maps?cp=11.944754600524902%7E108.43480682373047&lvl=17.0&q=Bingo%20Pizza%20%2C%2096%20Truong%20Cong%20Dinh%20Da%20Lat%20I-%20Lam%20Dong%20Province,11.9447546,108.4348068,4.0,,https://bingopizza.ca/,
1288,Aussie Burger,58 Truong Cong Dinh Ward 1 Da Lat 670000 Lam Dong Province,https://www.bing.com/maps?cp=11.944547653198242%7E108.43439483642578&lvl=17.0&q=Aussie%20Burger%20%2C%2058%20Truong%20Cong%20Dinh%20Ward%201%20Da%20Lat%20670000%20Lam%20Dong%20Province,11.94454765,108.4343948,4.5,Open · Closes 11 PM,,0389 557 267
1289,Tau Cao Wanton Noodles,217 Phan Dinh Phung Da Lat I- Lam Dong Province,https://www.bing.com/maps?cp=11.947221755981445%7E108.43583679199219&lvl=17.0&q=Tau%20Cao%20Wanton%20Noodles%20%2C%20217%20Phan%20Dinh%20Phung%20Da%20Lat%20I-%20Lam%20Dong%20Province,11.94722176,108.4358368,4.5,,https://www.facebook.com/taucaodalat/,
1290,Trang's Cookery Restaurant,211 Đường Phan Đình Phùng Đà Lạt 66109,https://www.bing.com/maps?cp=11.947052001953125%7E108.43560791015625&lvl=17.0&q=Trang's%20Cookery%20Restaurant%20%2C%20211%20%C4%90%C6%B0%E1%BB%9Dng%20Phan%20%C4%90%C3%ACnh%20Ph%C3%B9ng%20%C4%90%C3%A0%20L%E1%BA%A1t%2066109,11.947052,108.4356079,5.0,Open · Closes 9:30 PM,,097 289 72 27
1291,The jeju bbq and hot pot,161 Hai Bà Trưng Đà Lạt 66150 Lâm Đồng Province,https://www.bing.com/maps?cp=11.946369171142578%7E108.43354034423828&lvl=17.0&q=The%20jeju%20bbq%20and%20hot%20pot%20%2C%20161%20Hai%20B%C3%A0%20Tr%C6%B0ng%20%C4%90%C3%A0%20L%E1%BA%A1t%2066150%20L%C3%A2m%20%C4%90%E1%BB%93ng%20Province,11.94636917,108.4335403,4.5,Open · Closes 10 PM,https://www.facebook.com/JEJUBBQHOTPOT/,093 133 30 99
1292,Vy Anh Coffee Shop,10 Hoa Binh Ward 1 Da Lat I- Lam Dong Province,https://www.bing.com/maps?cp=11.943914413452148%7E108.43590545654297&lvl=17.0&q=Vy%20Anh%20Coffee%20Shop%20%2C%2010%20Hoa%20Binh%20Ward%201%20Da%20Lat%20I-%20Lam%20Dong%20Province,11.94391441,108.4359055,,Open · Closes 10 PM,https://www.facebook.com/vyanhcoffee/,0868 566 919
1293,Khoi Pizza & coffee,"18 Bis/30B Nguyen Thi Minh Khai, DaKao Ward, District 1 Ho Chi Minh City 700000",https://www.bing.com/maps?cp=11.943836212158203%7E108.4374771118164&lvl=17.0&q=Khoi%20Pizza%20%26%20coffee%20%2C%2018%20Bis%2F30B%20Nguyen%20Thi%20Minh%20Khai%2C%20DaKao%20Ward%2C%20District%201%20Ho%20Chi%20Minh%20City%20700000,11.94383621,108.4374771,5.0,Open · Closes 11 PM,,0703 392 747
1294,Hawaiian Poke,102-2 Ba Thang Hai Da Lat 67000 Lam Dong Province,https://www.bing.com/maps?cp=11.942678451538086%7E108.43466186523438&lvl=17.0&q=Hawaiian%20Poke%20%2C%20102-2%20Ba%20Thang%20Hai%20Da%20Lat%2067000%20Lam%20Dong%20Province,11.94267845,108.4346619,5.0,,https://www.hawaiianpokedalat.com/,090 841 23 40
1295,Banh Can Binh Dan,Opposite 62 Phan Dinh Phung Street Da Lat Lat Lam Dong Province,https://www.bing.com/maps?cp=11.943078994750977%7E108.43370819091797&lvl=17.0&q=Banh%20Can%20Binh%20Dan%20%2C%20Opposite%2062%20Phan%20Dinh%20Phung%20Street%20Da%20Lat%20Lat%20Lam%20Dong%20Province,11.94307899,108.4337082,,,,093 318 95 96
1296,Woody Da Lat,49A Trương Công Định - Phường 1 - TP Đà Lạt Đà Lạt 670000 Lâm Đồng,https://www.bing.com/maps?cp=11.94387149810791%7E108.4347152709961&lvl=17.0&q=Woody%20Da%20Lat%20%2C%2049A%20Tr%C6%B0%C6%A1ng%20C%C3%B4ng%20%C4%90%E1%BB%8Bnh%20-%20Ph%C6%B0%E1%BB%9Dng%201%20-%20TP%20%C4%90%C3%A0%20L%E1%BA%A1t%20%C4%90%C3%A0%20L%E1%BA%A1t%20670000%20L%C3%A2m%20%C4%90%E1%BB%93ng,11.9438715,108.4347153,4.5,Closed · Opens 5 PM,https://www.facebook.com/woodydalat/,0263 3993 123
1297,Eros Ca Hoi - Coffee & Restaurant,11a Phan Nhu Thach Da Lat Lat Lam Dong Province,https://www.bing.com/maps?cp=11.941267013549805%7E108.43550872802734&lvl=17.0&q=Eros%20Ca%20Hoi%20-%20Coffee%20%26%20Restaurant%20%2C%2011a%20Phan%20Nhu%20Thach%20Da%20Lat%20Lat%20Lam%20Dong%20Province,11.94126701,108.4355087,3.5,,http://erosrestaurant.vnnavi.com.vn/,
1298,Bun Dau Co Oanh,"5b Hai Ba Trung Street, Ward 6 Da Lat Vietnam Lam Dong Province",https://www.bing.com/maps?cp=11.942972183227539%7E108.43225860595703&lvl=17.0&q=Bun%20Dau%20Co%20Oanh%20%2C%205b%20Hai%20Ba%20Trung%20Street%2C%20Ward%206%20Da%20Lat%20Vietnam%20Lam%20Dong%20Province,11.94297218,108.4322586,,,,093 579 49 50
1299,"Mr. Son, Hoi An","Nguyen Phuc Chu St Food Court 62, An Hoi, Minh An Hoi An 560000 Провинция Куангнам",https://www.bing.com/maps?cp=15.875238418579102%7E108.32830810546875&lvl=17.0&q=Mr.%20Son%2C%20Hoi%20An%20%2C%20Nguyen%20Phuc%20Chu%20St%20Food%20Court%2062%2C%20An%20Hoi%2C%20Minh%20An%20Hoi%20An%20560000%20%D0%9F%D1%80%D0%BE%D0%B2%D0%B8%D0%BD%D1%86%D0%B8%D1%8F%20%D0%9A%D1%83%D0%B0%D0%BD%D0%B3%D0%BD%D0%B0%D0%BC,15.87523842,108.3283081,5.0,Closed · Opens 11 AM,https://www.facebook.com/people/Mr-Son/100040650742470/,090 565 79 10
1300,Brother's Cafe,27 Đường Phan Bội Châu Hội An 51306,https://www.bing.com/maps?cp=15.876994132995605%7E108.33413696289062&lvl=17.0&q=Brother's%20Cafe%20%2C%2027%20%C4%90%C6%B0%E1%BB%9Dng%20Phan%20B%E1%BB%99i%20Ch%C3%A2u%20H%E1%BB%99i%20An%2051306,15.87699413,108.334137,4.0,Open · Closes 10 PM,https://brothercafehoian.com.vn/,098 291 41 50
1301,Miss Ly Cafe,22 Nguyen Hue Street Hoi An 560000,https://www.bing.com/maps?cp=15.87794303894043%7E108.33125305175781&lvl=17.0&q=Miss%20Ly%20Cafe%20%2C%2022%20Nguyen%20Hue%20Street%20Hoi%20An%20560000,15.87794304,108.3312531,4.5,Closed · Opens 11 AM,,090 523 48 64
1302,Nhan's Kitchen,167 Tran Nhan Tong Cam Chau Hội An 560000 Quang Nam Province,https://www.bing.com/maps?cp=15.879109382629395%7E108.34464263916016&lvl=17.0&q=Nhan's%20Kitchen%20%2C%20167%20Tran%20Nhan%20Tong%20Cam%20Chau%20H%E1%BB%99i%20An%20560000%20Quang%20Nam%20Province,15.87910938,108.3446426,5.0,Closed · Opens 11 AM,https://www.facebook.com/profile.php/?id=100063678606916,090 518 68 67
1303,Home Hoi An - Home Vietnamese Restaurant,"14 La Hối, Phường Minh An Hoi An 560000",https://www.bing.com/maps?cp=15.875829696655273%7E108.3250503540039&lvl=17.0&q=Home%20Hoi%20An%20-%20Home%20Vietnamese%20Restaurant%20%2C%2014%20La%20H%E1%BB%91i%2C%20Ph%C6%B0%E1%BB%9Dng%20Minh%20An%20Hoi%20An%20560000,15.8758297,108.3250504,5.0,Closed · Opens 11:30 AM,https://homevietnameserestaurants.com/,0816 849 696
1304,Thai Kitchen (Eat Thai - Hoi An),11 Nguyen Hue Hoi An 560000 Quảng Nam,https://www.bing.com/maps?cp=15.877874374389648%7E108.33126831054688&lvl=17.0&q=Thai%20Kitchen%20(Eat%20Thai%20-%20Hoi%20An)%20%2C%2011%20Nguyen%20Hue%20Hoi%20An%20560000%20Qu%E1%BA%A3ng%20Nam,15.87787437,108.3312683,5.0,Closed · Opens 11 AM,,0862 899 146
1305,The Soul Restaurant,"47 Thoai Ngoc Hau St, Cam Pho Ward, Hoi An City, Quang Nam Province, Rivertown Hoian Resort & Spa Hoi An 51300",https://www.bing.com/maps?cp=15.875927925109863%7E108.31965637207031&lvl=17.0&q=The%20Soul%20Restaurant%20%2C%2047%20Thoai%20Ngoc%20Hau%20St%2C%20Cam%20Pho%20Ward%2C%20Hoi%20An%20City%2C%20Quang%20Nam%20Province%2C%20Rivertown%20Hoian%20Resort%20%26%20Spa%20Hoi%20An%2051300,15.87592793,108.3196564,5.0,Closed · Opens 11 AM,https://thesoulhoian.com/,090 588 24 77
1306,Mai Fish Restaurant,"45 Nguyễn Thị Minh Khai, Phường Minh An, Hội An, Quảng Nam, Việt Nam",https://www.bing.com/maps?cp=15.877266883850098%7E108.32463073730469&lvl=17.0&q=Mai%20Fish%20Restaurant%20%2C%2045%20Nguy%E1%BB%85n%20Th%E1%BB%8B%20Minh%20Khai%2C%20Ph%C6%B0%E1%BB%9Dng%20Minh%20An%2C%20H%E1%BB%99i%20An%2C%20Qu%E1%BA%A3ng%20Nam%2C%20Vi%E1%BB%87t%20Nam,15.87726688,108.3246307,4.5,Open · Closes 10 PM,https://www.mangomangohoian.com/mai-fish,0702 475 969
1307,Ganesh,24 Tran Hung Dao Hoi An,https://www.bing.com/maps?cp=15.879888534545898%7E108.3283920288086&lvl=17.0&q=Ganesh%20%2C%2024%20Tran%20Hung%20Dao%20Hoi%20An,15.87988853,108.328392,4.5,,https://ganesh.vn/,0235 3864 538
